Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1608.227,1621.230,13.003,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1621.231,1623.698,2.467,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1623.699,1639.500,15.801,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1639.501,1643.529,4.028,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1643.530,1646.966,3.436,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1646.967,1649.522,2.555,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1649.523,1651.130,1.607,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1651.131,1652.463,1.332,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1652.464,1654.618,2.154,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1654.619,1664.336,9.717,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1664.337,1668.115,3.778,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1668.116,1669.983,1.867,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1669.984,1673.237,3.253,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1673.238,1673.607,0.369,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1673.608,1675.422,1.814,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1675.423,1678.941,3.518,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1678.942,1692.757,13.815,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1692.758,1696.912,4.154,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1696.913,1698.865,1.952,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1698.866,1704.796,5.930,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1704.797,1732.405,27.608,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1732.406,1734.002,1.596,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1734.003,1736.785,2.782,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1736.786,1757.623,20.837,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1757.624,1767.195,9.571,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1767.196,1774.420,7.224,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,out of sight,Not defined,STATE,1774.421,1782.458,8.037,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1782.459,1785.738,3.279,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,panting,Not defined,STATE,1785.739,1789.221,3.482,NA,,,,,,
U,2025-04-07 21:45:41.002,timestamp date time: 2023-05-06; 15:29:30,Live observation,NA,0.0,1799.129,NA,NA,No focal subject,1797.192,stop panting,Not defined,STATE,1789.222,1800.288,11.066,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,1.217,5.922,4.705,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,5.923,8.516,2.593,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,8.517,51.372,42.855,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,51.373,53.012,1.639,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,53.013,71.314,18.301,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,71.315,72.500,1.185,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,72.501,80.454,7.953,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,80.455,82.148,1.693,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,82.149,103.032,20.883,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,103.033,103.469,0.436,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,103.470,105.843,2.373,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,105.844,114.488,8.644,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,114.489,115.376,0.887,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,115.377,124.639,9.262,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,124.640,124.877,0.237,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,128.085,136.629,8.544,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,136.630,139.050,2.420,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,139.051,163.285,24.234,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,163.286,165.562,2.276,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,165.563,188.200,22.637,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,188.201,188.950,0.749,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,188.951,191.562,2.611,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,191.563,197.660,6.097,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,197.661,201.564,3.903,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,201.565,206.423,4.858,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,206.424,233.219,26.795,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,233.220,234.499,1.279,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,234.500,235.689,1.189,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,235.690,236.932,1.242,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,236.933,241.669,4.736,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,241.670,273.531,31.861,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,273.532,277.536,4.004,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,277.537,285.107,7.570,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,285.108,286.121,1.013,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,286.122,295.559,9.437,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,295.560,299.462,3.902,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,299.463,306.351,6.888,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,306.352,308.024,1.672,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,308.025,309.281,1.256,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,309.282,311.411,2.129,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,311.412,329.377,17.965,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,329.378,331.004,1.626,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,331.005,332.829,1.824,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,332.830,334.616,1.786,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,334.617,345.543,10.926,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,345.544,348.353,2.809,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,348.354,357.900,9.546,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,357.901,361.514,3.613,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,361.515,374.893,13.378,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,374.894,377.518,2.624,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,377.519,378.880,1.361,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,378.881,379.889,1.008,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,379.890,386.580,6.690,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,386.581,396.065,9.484,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,396.066,397.993,1.927,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,397.994,408.730,10.736,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,408.731,436.152,27.421,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,436.153,439.273,3.120,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,439.274,468.871,29.597,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,468.872,472.285,3.413,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,472.286,490.309,18.023,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,490.310,492.018,1.708,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,492.019,495.673,3.654,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,495.674,499.752,4.078,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,499.753,522.552,22.799,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,522.553,523.749,1.196,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,523.750,525.319,1.569,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,panting,Not defined,STATE,525.320,527.483,2.163,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,527.484,558.309,30.825,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,558.310,560.332,2.022,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,560.333,563.002,2.669,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,stop panting,Not defined,STATE,563.003,564.179,1.176,NA,,,,,,
V,2025-04-08 16:26:48.585,timestamp date time: 2023-05-03; 15:30:35,Live observation,NA,0.0,1799.198,NA,NA,No focal subject,1795.768,out of sight,Not defined,STATE,564.180,572.315,8.135,NA,,,,,,
